Start Position,End Position,Annotation,Group
295,306,REASON,1_BBB080
659,674,FREQUENCY,1_CBB912
679,681,MEDICATION,1_CBB912
918,932,FREQUENCY,1_CAA767
947,956,DURATION,1_CAA767
1159,1169,MEDICATION,1_BCA186
1170,1182,DURATION,1_BCA186
1208,1214,MEDICATION,2_ACB409
1215,1225,DURATION,2_ACB409
1705,1707,MODE,1_BBA464
1926,1936,MEDICATION,1_AAC976
3049,3053,MEDICATION,1_ACB039
4795,4800,MEDICATION,1_AAA741
4801,4803,DOSE,1_AAA741
5017,5030,MEDICATION,1_AAC368
5044,5057,MODE,1_AAC368
5113,5126,MEDICATION,2_CBA471
5140,5153,MODE,2_CBA471
5547,5559,MEDICATION,1_ABB630
6803,6823,REASON,1_BAB169
6856,6866,MEDICATION,1_BCA764
6886,6898,DURATION,1_BCA764
6906,6954,REASON,1_BCA764
7026,7066,REASON,1_ACC639
7094,7104,MEDICATION,1_ACC639
7427,7443,MEDICATION,1_CCB433
7484,7514,REASON,1_CCB433
7783,7800,MODE,1_BBA657
7835,7840,DURATION,1_BBA657
8112,8122,MEDICATION,1_BAC985
8128,8137,DOSE,1_BAC985
8144,8185,REASON,1_BAC985
8255,8263,DURATION,1_ABA097
8267,8273,MEDICATION,1_ABA097
8408,8421,REASON,1_ABA097
8479,8489,MEDICATION,1_CBC365
8490,8496,DOSE,1_CBC365
8497,8499,MODE,1_CBC365
8500,8503,FREQUENCY,1_CBC365
8506,8510,MEDICATION,2_CAC057
8511,8518,DOSE,2_CAC057
8539,8541,MODE,2_CAC057
8519,8522,FREQUENCY,2_CAC057
8525,8532,MEDICATION,3_CAB212
8533,8538,DOSE,3_CAB212
8539,8544,MODE,3_CAB212
8545,8550,FREQUENCY,3_CAB212
8553,8563,MEDICATION,4_BBA894
8564,8569,DOSE,4_BBA894
8570,8572,MODE,4_BBA894
8573,8576,FREQUENCY,4_BBA894
8579,8592,MEDICATION,5_BBA567
8593,8598,DOSE,5_BBA567
8599,8604,MODE,5_BBA567
8605,8610,FREQUENCY,5_BBA567
8613,8633,MEDICATION,6_BBA992
8490,8496,DOSE,6_BBA992
8640,8643,FREQUENCY,6_BBA992
8710,8717,MEDICATION,1_CCB959
8718,8723,DOSE,1_CCB959
8772,8774,MODE,1_CCB959
8775,8788,FREQUENCY,1_CCB959
8795,8805,MEDICATION,2_CBA011
8806,8813,DOSE,2_CBA011
8843,8845,MODE,2_CBA011
8846,8866,FREQUENCY,2_CBA011
8873,8916,MEDICATION,1_BCA139
8922,8933,DOSE,1_BCA139
8935,8937,MODE,1_BCA139
8938,8951,FREQUENCY,1_BCA139
8958,8981,MEDICATION,2_BCB311
8987,9001,DOSE,2_BCB311
9002,9004,MODE,2_BCB311
9005,9018,FREQUENCY,2_BCB311
9201,9221,MEDICATION,1_ACB389
9265,9300,MODE,1_ACB389
9301,9314,FREQUENCY,1_ACB389
10317,10327,MEDICATION,1_BAB931
10569,10579,MEDICATION,1_ACB987
10589,10598,DOSE,1_ACB987
10637,10655,MEDICATION,2_AAB592
