Start Position,End Position,Annotation,Group
288,307,REASON,1_BAA789
808,812,MEDICATION,1_CAB950
887,898,MEDICATION,1_ABB595
3255,3265,FREQUENCY,1_AAB606
3402,3405,REASON,1_ACC294
3410,3419,MEDICATION,1_ACC294
3789,3791,MODE,1_AAC360
12446,12454,MEDICATION,1_BBB621
12434,12445,MODE,1_BBB621
13800,13811,DURATION,1_CCA196
14916,14929,REASON,1_BAB081
14973,14992,REASON,1_CCC132
15890,15896,REASON,1_ACB880
16142,16169,REASON,1_BCA334
16191,16199,MEDICATION,1_BCA334
16381,16384,MEDICATION,1_BAC596
16385,16432,REASON,1_BAC596
16366,16377,MEDICATION,2_CCB478
16599,16620,MEDICATION,1_BAA476
16773,16776,MEDICATION,1_BAA503
16822,16844,MEDICATION,1_ACB995
16858,16882,DURATION,1_ACB995
17167,17195,MEDICATION,1_BAA840
17232,17242,REASON,1_BAA840
17395,17417,MEDICATION,1_ABA646
17581,17595,MEDICATION,1_CAA292
17908,17916,MEDICATION,1_ABA096
17967,17978,MEDICATION,1_BAA652
17979,17984,DOSE,1_BAA652
17985,17990,FREQUENCY,1_BAA652
17992,18002,MEDICATION,2_BBC052
18003,18008,DOSE,2_BBC052
18009,18014,FREQUENCY,2_BBC052
18016,18027,MEDICATION,3_ABC425
18028,18033,DOSE,3_ABC425
18034,18039,FREQUENCY,3_ABC425
18041,18051,MEDICATION,4_ACC331
18052,18057,DOSE,4_ACC331
18058,18063,FREQUENCY,4_ACC331
18065,18074,MEDICATION,5_CAC415
18075,18082,DOSE,5_CAC415
18083,18094,FREQUENCY,5_CAC415
18096,18107,MEDICATION,6_AAB725
18108,18113,DOSE,6_AAB725
18089,18094,FREQUENCY,6_AAB725
18175,18182,MEDICATION,1_BBB601
18183,18189,DOSE,1_BBB601
18190,18192,MODE,1_BBB601
18193,18198,FREQUENCY,1_BBB601
18278,18294,MEDICATION,2_ACC202
18295,18300,DOSE,2_ACC202
18301,18305,MODE,2_ACC202
18240,18245,FREQUENCY,2_ACC202
18316,18326,MEDICATION,3_CAA303
18327,18332,DOSE,3_CAA303
18333,18335,MODE,3_CAA303
18336,18341,FREQUENCY,3_CAA303
19590,19596,MEDICATION,1_CCA454
19630,19686,REASON,1_CCA454
19714,19721,MEDICATION,2_ABC900
19726,19732,DOSE,2_ABC900
19733,19738,FREQUENCY,2_ABC900
19762,19770,MEDICATION,1_BAC912
20002,20010,MEDICATION,1_ABA829
20059,20079,MEDICATION,1_ACA427
20102,20109,MEDICATION,2_CAC938
20111,20117,DOSE,2_CAC938
20118,20127,FREQUENCY,2_CAC938
