Start Position,End Position,Annotation,Group
178,188,MEDICATION,1_CAC466
681,693,MODE,1_CBC871
722,731,DURATION,1_CBC871
990,994,MEDICATION,1_BAB795
2502,2521,REASON,1_CCB407
2919,2931,DOSE,1_ABA740
2962,2965,MODE,1_ABA740
3210,3217,MEDICATION,1_BAA345
3234,3241,DURATION,1_BAA345
3218,3221,MODE,1_BAA345
3324,3347,FREQUENCY,1_BAA345
3765,3793,MEDICATION,1_BAC770
3774,3778,DOSE,1_BAC770
4506,4518,MEDICATION,1_BAA631
4519,4524,DOSE,1_BAA631
4525,4527,MODE,1_BAA631
4528,4531,FREQUENCY,1_BAA631
4536,4546,MEDICATION,2_BCA386
4547,4553,DOSE,2_BCA386
4554,4556,MODE,2_BCA386
4557,4560,FREQUENCY,2_BCA386
4565,4575,MEDICATION,3_CCB962
4576,4581,DOSE,3_CCB962
4582,4584,MODE,3_CCB962
4585,4588,FREQUENCY,3_CCB962
4593,4610,MEDICATION,1_CAC150
4611,4619,DOSE,1_CAC150
4623,4630,FREQUENCY,1_CAC150
4620,4622,MODE,1_CAC150
4631,4639,REASON,1_CAC150
