Start Position,End Position,Annotation,Group
494,498,MEDICATION,1_CAC295
685,687,MODE,1_BBA552
1022,1045,REASON,1_AAA358
1255,1265,MEDICATION,1_CCB063
1267,1282,FREQUENCY,1_CCB063
1357,1368,MEDICATION,2_CAC757
1354,1356,MODE,2_CAC757
1635,1649,MEDICATION,1_BBB539
2814,2816,MEDICATION,1_BAA007
2821,2827,DOSE,1_BAA007
2829,2837,MEDICATION,2_AAB062
2842,2848,DOSE,2_AAB062
3604,3611,FREQUENCY,1_BAB301
3612,3617,MODE,1_BAB301
3690,3697,FREQUENCY,2_BBC542
3698,3703,MODE,2_BBC542
4129,4139,REASON,1_CCA797
4140,4147,MODE,1_CCA797
4275,4283,DURATION,1_ACB048
4476,4494,MEDICATION,1_CCC535
4469,4474,MODE,1_CCC535
4604,4611,REASON,1_ACC713
4653,4659,MEDICATION,1_ACC713
4660,4665,DOSE,1_ACC713
4770,4779,MEDICATION,1_AAC879
5002,5020,MEDICATION,1_ACC905
5021,5026,DOSE,1_ACC905
5027,5029,MODE,1_ACC905
5030,5034,FREQUENCY,1_ACC905
5039,5054,MEDICATION,2_CCC192
5055,5059,DOSE,2_CCC192
5060,5062,MODE,2_CCC192
5063,5070,FREQUENCY,2_CCC192
5071,5099,REASON,2_CCC192
5104,5121,MEDICATION,1_CAC604
5122,5128,DOSE,1_CAC604
5129,5131,MODE,1_CAC604
5132,5137,FREQUENCY,1_CAC604
5142,5190,MEDICATION,2_ABA412
5191,5207,DOSE,2_ABA412
5208,5212,MODE,2_ABA412
5213,5218,FREQUENCY,2_ABA412
5223,5235,MEDICATION,3_BCA195
5236,5243,DOSE,3_BCA195
5244,5246,MODE,3_BCA195
5260,5267,FREQUENCY,3_BCA195
5272,5285,MEDICATION,1_AAC085
5286,5292,DOSE,1_AAC085
5293,5295,MODE,1_AAC085
5296,5303,FREQUENCY,1_AAC085
5304,5321,REASON,1_AAC085
5326,5336,MEDICATION,2_BAB533
5337,5343,DOSE,2_BAB533
5344,5346,MODE,2_BAB533
5347,5367,FREQUENCY,2_BAB533
5372,5401,MEDICATION,3_BCB078
5337,5343,DOSE,3_BCB078
5407,5409,MODE,3_BCB078
5410,5430,FREQUENCY,3_BCB078
5435,5447,MEDICATION,1_BCA436
5448,5455,DOSE,1_BCA436
5456,5458,MODE,1_BCA436
5472,5479,FREQUENCY,1_BCA436
5485,5502,MEDICATION,2_CAA130
5503,5507,DOSE,2_CAA130
5508,5510,MODE,2_CAA130
5511,5514,FREQUENCY,2_CAA130
5515,5518,DURATION,2_CAA130
5519,5527,REASON,2_CAA130
5533,5561,MEDICATION,3_BAB869
5562,5587,DOSE,3_BAB869
5588,5592,MODE,3_BAB869
5631,5640,MEDICATION,1_BAB167
5641,5647,DOSE,1_BAB167
5651,5666,FREQUENCY,1_BAB167
5648,5650,MODE,1_BAB167
5668,5703,DURATION,1_BAB167
5791,5815,MEDICATION,2_BCA452
5816,5821,DOSE,2_BCA452
5822,5824,MODE,2_BCA452
5825,5830,FREQUENCY,2_BCA452
5837,5847,MEDICATION,1_ABB534
5848,5854,DOSE,1_ABB534
5855,5857,MODE,1_ABB534
5858,5861,FREQUENCY,1_ABB534
5862,5865,DURATION,1_ABB534
5866,5872,REASON,1_ABB534
5972,5984,MEDICATION,1_BBA040
5985,5992,DOSE,1_BBA040
5993,5995,MODE,1_BBA040
5996,6000,FREQUENCY,1_BBA040
6031,6038,DURATION,1_BBA040
6005,6020,REASON,1_BBA040
6045,6058,MEDICATION,2_BAC511
6059,6065,DOSE,2_BAC511
6066,6068,MODE,2_BAC511
6069,6076,FREQUENCY,2_BAC511
6077,6094,REASON,2_BAC511
6101,6119,MEDICATION,3_BCC434
6120,6125,DOSE,3_BCC434
6126,6128,MODE,3_BCC434
6129,6134,FREQUENCY,3_BCC434
6141,6169,MEDICATION,1_BBB735
6170,6195,DOSE,1_BBB735
6202,6207,FREQUENCY,1_BBB735
6196,6200,MODE,1_BBB735
6212,6227,MEDICATION,2_BBA983
6228,6232,DOSE,2_BBA983
6233,6235,MODE,2_BBA983
6236,6243,FREQUENCY,2_BBA983
6244,6272,REASON,2_BBA983
6783,6794,MEDICATION,1_ACC550
6883,6909,FREQUENCY,1_BBB558
6910,6940,REASON,1_BBB558
