Start Position,End Position,Annotation,Group
180,196,MEDICATION,1_BAA437
451,464,MEDICATION,1_CBC544
704,717,DURATION,1_BBB092
765,769,REASON,1_AAB401
1190,1207,DURATION,1_AAB329
1213,1225,MEDICATION,1_AAB329
1190,1207,DURATION,2_CAB228
1227,1238,MEDICATION,2_CAB228
1190,1207,DURATION,3_ABA965
1241,1254,MEDICATION,3_ABA965
1190,1207,DURATION,4_CAA314
1256,1270,MEDICATION,4_CAA314
1190,1207,DURATION,5_BAB849
1272,1275,MEDICATION,5_BAB849
1277,1285,DURATION,6_CAC399
1292,1308,MEDICATION,6_CAC399
2915,2929,REASON,1_BCC570
3362,3370,MEDICATION,1_AAA084
3373,3380,MODE,1_AAA084
3381,3389,MEDICATION,2_BAC274
3392,3400,MODE,2_BAC274
3401,3409,MEDICATION,3_BCA050
3412,3420,MODE,3_BCA050
4648,4663,REASON,1_BCC542
4698,4700,MODE,1_BCC542
4862,4865,MODE,1_CBA770
5173,5207,REASON,1_CBC361
5325,5327,MODE,1_BCC448
5534,5580,MEDICATION,1_AAA423
5596,5603,MODE,1_AAA423
5587,5623,FREQUENCY,1_AAA423
5628,5684,REASON,1_AAA423
5685,5695,MEDICATION,1_AAC838
5698,5703,DOSE,1_AAC838
5704,5710,MODE,1_AAC838
5734,5745,FREQUENCY,1_AAC838
5746,5784,MEDICATION,2_BCC200
5821,5835,DOSE,2_BCC200
5890,5899,MEDICATION,1_CCA934
5902,5908,DOSE,1_CCA934
5930,5938,MODE,1_CCA934
5939,5952,FREQUENCY,1_CCA934
5954,5963,DURATION,1_CCA934
5968,5975,REASON,1_CCA934
5976,5989,MEDICATION,2_BCA292
6020,6056,MODE,2_BCA292
5878,5889,FREQUENCY,2_BCA292
6069,6077,MEDICATION,1_BBC528
6080,6085,DOSE,1_BBC528
6107,6115,MODE,1_BBC528
6116,6135,FREQUENCY,1_BBC528
6150,6164,REASON,1_BBC528
6165,6176,MEDICATION,2_BBA808
6179,6183,DOSE,2_BBA808
6221,6229,MODE,2_BBA808
6230,6247,FREQUENCY,2_BBA808
6262,6268,REASON,2_BBA808
6269,6291,MEDICATION,1_AAC933
6294,6300,DOSE,1_AAC933
6314,6336,MODE,1_AAC933
6337,6355,FREQUENCY,1_AAC933
6372,6381,MEDICATION,2_ACA872
6361,6368,DOSE,2_ACA872
6382,6400,MEDICATION,3_BCC788
6466,6498,MEDICATION,1_BCA655
6501,6513,DOSE,1_BCA655
6514,6522,MODE,1_BCA655
6523,6528,FREQUENCY,1_BCA655
6529,6545,MEDICATION,2_CAC310
6548,6553,DOSE,2_CAC310
6585,6593,MODE,2_CAC310
6594,6615,FREQUENCY,2_CAC310
6616,6635,REASON,2_CAC310
6636,6645,MEDICATION,1_BAB475
6648,6653,DOSE,1_BAB475
6753,6758,MODE,1_BAB475
6684,6695,FREQUENCY,1_BAB475
6696,6714,MEDICATION,2_AAB473
6717,6722,DOSE,2_AAB473
6753,6758,MODE,2_AAB473
6753,6758,FREQUENCY,2_AAB473
6779,6786,MEDICATION,1_BBA276
6789,6794,DOSE,1_BBA276
6970,6975,MODE,1_BBA276
6849,6859,FREQUENCY,1_BBA276
6860,6878,MEDICATION,2_ABB080
6881,6886,DOSE,2_ABB080
6895,6910,MODE,2_ABB080
6911,6922,FREQUENCY,2_ABB080
6923,6935,MEDICATION,3_ABC663
6970,6975,MODE,3_ABC663
6970,6975,FREQUENCY,3_ABC663
7297,7305,MEDICATION,1_BBB724
7306,7311,DOSE,1_BBB724
7324,7341,MODE,1_BBB724
7342,7362,FREQUENCY,1_BBB724
7377,7391,REASON,1_BBB724
7398,7409,MEDICATION,1_AAB352
7410,7414,DOSE,1_AAB352
7475,7477,MODE,1_AAB352
7478,7505,FREQUENCY,1_AAB352
7510,7516,REASON,1_AAB352
7523,7534,MEDICATION,2_CBA713
7535,7541,DOSE,2_CBA713
7566,7576,MODE,2_CBA713
7578,7588,MODE,1_CAC698
7589,7607,FREQUENCY,1_CAC698
7614,7621,DOSE,1_CAC698
7622,7631,MEDICATION,1_CAC698
7648,7653,DOSE,2_ABC792
7681,7683,MODE,2_ABC792
7638,7647,MEDICATION,2_ABC792
7684,7695,FREQUENCY,2_ABC792
7712,7717,DOSE,3_CAC096
7745,7747,MODE,3_CAC096
7702,7711,MEDICATION,3_CAC096
7748,7758,FREQUENCY,3_CAC096
7765,7772,MEDICATION,1_BBA070
7773,7778,DOSE,1_BBA070
7855,7857,MODE,1_BBA070
7858,7868,FREQUENCY,1_BBA070
7876,7888,MEDICATION,2_BAB700
7920,7922,MODE,2_BAB700
7923,7933,FREQUENCY,2_BAB700
8094,8124,MEDICATION,1_CAC325
8130,8142,DOSE,1_CAC325
8143,8147,MODE,1_CAC325
8148,8160,FREQUENCY,1_CAC325
8264,8304,REASON,1_CBC713
8305,8327,MEDICATION,1_CBC713
8724,8747,MEDICATION,1_BAA365
8612,8618,REASON,1_BAA365
9000,9013,FREQUENCY,1_CBA868
