Start Position,End Position,Annotation,Group
166,175,REASON,1_ABA577
178,185,MEDICATION,1_ABA577
166,175,REASON,2_CCB280
188,198,MEDICATION,2_CCB280
166,175,REASON,3_CAB348
201,213,MEDICATION,3_CAB348
166,175,REASON,4_AAC403
216,228,MEDICATION,4_AAC403
166,175,REASON,5_ABB062
231,238,MEDICATION,5_ABB062
166,175,REASON,6_BBC667
242,252,MEDICATION,6_BBC667
255,265,MEDICATION,7_ABA940
756,771,MEDICATION,1_ACC072
772,788,REASON,1_ACC072
907,919,REASON,1_CAC368
1178,1185,MEDICATION,1_CAC297
2348,2364,MEDICATION,1_CAA904
2420,2426,MEDICATION,1_CAA918
2431,2447,REASON,1_CAA918
2834,2838,DOSE,1_CBB976
2839,2842,FREQUENCY,1_CBB976
2851,2898,REASON,1_CBB976
2953,2961,DOSE,1_BBB676
3071,3086,MEDICATION,1_AAB304
3100,3191,REASON,1_AAB304
3229,3236,DURATION,1_CBA926
3271,3276,DOSE,1_CAB984
3278,3285,MEDICATION,1_CAB984
3339,3349,FREQUENCY,1_CAB984
3494,3507,MEDICATION,1_BCB640
3652,3655,REASON,1_BAA354
3709,3717,MEDICATION,1_BAA354
4574,4601,MEDICATION,1_BCC023
8754,8760,MEDICATION,1_BAC564
8888,8900,REASON,1_CAA745
9304,9325,REASON,1_CCC913
9897,9904,MEDICATION,1_BAC211
10081,10089,MEDICATION,1_BAA489
10031,10034,REASON,1_BAA489
10235,10238,REASON,1_CCB546
10218,10230,DURATION,1_CCB546
10244,10252,MEDICATION,1_CCB546
10362,10372,MEDICATION,2_CBA772
10377,10384,MEDICATION,3_CAA252
10737,10746,MEDICATION,1_ABC196
10747,10758,DOSE,1_ABC196
10759,10761,MODE,1_ABC196
10762,10769,FREQUENCY,1_ABC196
10771,10773,DURATION,1_ABC196
10779,10786,MEDICATION,2_ABB681
10787,10792,DOSE,2_ABB681
10793,10795,MODE,2_ABB681
10796,10801,FREQUENCY,2_ABB681
10806,10839,MEDICATION,3_BBC927
10840,10846,DOSE,3_BBC927
10847,10849,MODE,3_BBC927
10850,10854,FREQUENCY,3_BBC927
10859,10868,MEDICATION,4_CAC189
10869,10875,DOSE,4_CAC189
10876,10878,MODE,4_CAC189
10879,10885,FREQUENCY,4_CAC189
10886,10894,DURATION,4_CAC189
10899,10907,MEDICATION,5_ABA475
10908,10912,DOSE,5_ABA475
10916,10919,FREQUENCY,5_ABA475
10913,10915,MODE,5_ABA475
10924,10935,MEDICATION,1_ACA171
10936,10941,DOSE,1_ACA171
10942,10944,MODE,1_ACA171
10945,10950,FREQUENCY,1_ACA171
10955,10965,MEDICATION,2_CBB728
10966,10971,DOSE,2_CBB728
10972,10974,MODE,2_CBB728
10975,10980,FREQUENCY,2_CBB728
10985,11003,MEDICATION,3_CAC594
11004,11009,DOSE,3_CAC594
11010,11012,MODE,3_CAC594
11013,11018,FREQUENCY,3_CAC594
11023,11033,MEDICATION,4_ABA799
11034,11039,DOSE,4_ABA799
11040,11042,MODE,4_ABA799
11043,11048,FREQUENCY,4_ABA799
11054,11087,MEDICATION,5_BBB911
11097,11107,MODE,5_BBB911
11108,11111,FREQUENCY,5_BBB911
11117,11147,MEDICATION,1_BBA319
11148,11164,DOSE,1_BBA319
11165,11175,MODE,1_BBA319
11177,11184,FREQUENCY,1_BBA319
11185,11188,REASON,1_BBA319
11194,11204,MEDICATION,2_ACA901
11212,11214,MODE,2_ACA901
11205,11211,DOSE,2_ACA901
11215,11218,FREQUENCY,2_ACA901
11224,11239,MEDICATION,3_CAB164
11246,11248,MODE,3_CAB164
11240,11245,DOSE,3_CAB164
11249,11254,FREQUENCY,3_CAB164
11259,11268,REASON,3_CAB164
11274,11287,MEDICATION,4_ABA226
11294,11296,MODE,4_ABA226
11288,11293,DOSE,4_ABA226
11297,11299,FREQUENCY,4_ABA226
11305,11315,MEDICATION,1_CCB941
11316,11321,DOSE,1_CCB941
11322,11324,MODE,1_CCB941
11325,11330,FREQUENCY,1_CCB941
11336,11356,MEDICATION,2_CBC573
11357,11363,DOSE,2_CBC573
11364,11366,MODE,2_CBC573
11367,11370,FREQUENCY,2_CBC573
11376,11396,MEDICATION,3_CBA051
11397,11403,DOSE,3_CBA051
11404,11406,MODE,3_CBA051
11407,11410,FREQUENCY,3_CBA051
11441,11454,MEDICATION,4_BBA956
11455,11460,DOSE,4_BBA956
11461,11463,MODE,4_BBA956
11407,11410,FREQUENCY,4_BBA956
11471,11478,MEDICATION,5_CAA254
11479,11484,DOSE,5_CAA254
11485,11487,MODE,5_CAA254
11488,11493,FREQUENCY,5_CAA254
11498,11508,MEDICATION,1_ABA056
11509,11514,DOSE,1_ABA056
11515,11517,MODE,1_ABA056
11518,11523,FREQUENCY,1_ABA056
11528,11546,MEDICATION,2_CBC017
11547,11552,DOSE,2_CBC017
11553,11555,MODE,2_CBC017
11556,11561,FREQUENCY,2_CBC017
11566,11599,MEDICATION,3_BAB747
11600,11606,DOSE,3_BAB747
11607,11609,MODE,3_BAB747
11610,11614,FREQUENCY,3_BAB747
11619,11629,MEDICATION,4_BBC060
11630,11635,DOSE,4_BBC060
11636,11638,MODE,4_BBC060
11639,11644,FREQUENCY,4_BBC060
11649,11659,MEDICATION,5_BBC352
11660,11665,DOSE,5_BBC352
11666,11668,MODE,5_BBC352
11669,11674,FREQUENCY,5_BBC352
11679,11687,MEDICATION,1_CCB103
11688,11692,DOSE,1_CCB103
11693,11695,MODE,1_CCB103
11696,11699,FREQUENCY,1_CCB103
11704,11715,MEDICATION,2_ABA652
11716,11721,DOSE,2_ABA652
11722,11724,MODE,2_ABA652
11725,11730,FREQUENCY,2_ABA652
11736,11756,MEDICATION,3_CBB277
11757,11763,DOSE,3_CBB277
11764,11766,MODE,3_CBB277
11767,11770,FREQUENCY,3_CBB277
11776,11796,MEDICATION,4_CAB610
11797,11803,DOSE,4_CAB610
11804,11806,MODE,4_CAB610
11807,11810,FREQUENCY,4_CAB610
11977,11986,MEDICATION,1_BBA354
12008,12012,DOSE,1_BBA354
12013,12015,MODE,1_BBA354
12016,12019,FREQUENCY,1_BBA354
12020,12028,REASON,1_BBA354
12204,12213,MEDICATION,1_CAB557
12238,12245,DOSE,1_CAB557
12246,12260,FREQUENCY,1_CAB557
12301,12310,REASON,1_CAB557
12266,12281,MEDICATION,2_BBC174
12282,12287,DOSE,2_BBC174
