Start Position,End Position,Annotation,Group
883,892,MEDICATION,1_ACA278
899,916,DOSE,1_ACA278
937,944,MEDICATION,2_CCC664
1266,1278,MEDICATION,1_ABA290
1283,1294,MEDICATION,2_BBC146
1435,1440,MEDICATION,1_BAB892
1405,1425,REASON,1_BAB892
1478,1480,MEDICATION,1_BCB601
1475,1477,DOSE,1_BCB601
1490,1502,MEDICATION,2_CAA567
1482,1488,DOSE,2_CAA567
1511,1514,MEDICATION,3_ACC593
1504,1507,DOSE,3_ACC593
1516,1525,MEDICATION,4_AAA952
1531,1534,FREQUENCY,4_AAA952
1526,1530,MODE,4_AAA952
1536,1543,MEDICATION,5_ACC765
1544,1550,DOSE,5_ACC765
1551,1553,FREQUENCY,5_ACC765
1556,1560,MEDICATION,6_BBA914
1561,1568,DOSE,6_BBA914
1569,1571,FREQUENCY,6_BBA914
2284,2292,FREQUENCY,1_ABC503
3283,3290,FREQUENCY,1_BBC951
3297,3304,MEDICATION,1_BBC951
3305,3308,DOSE,1_BBC951
4225,4238,MEDICATION,1_BBA943
4319,4331,MODE,1_BBA943
4411,4437,MEDICATION,1_BBA421
4517,4522,MODE,1_ABA858
5447,5455,DOSE,1_ACB631
5459,5461,MODE,1_ACB631
5462,5473,MEDICATION,1_ACB631
5536,5574,REASON,1_ACB631
5493,5498,DURATION,2_CBB170
5510,5522,MEDICATION,2_CBB170
5536,5574,REASON,2_CBB170
5894,5901,REASON,1_ABA273
5973,5978,MEDICATION,1_ABA273
5894,5901,REASON,2_CCB114
5980,5991,MEDICATION,2_CCB114
5894,5901,REASON,3_BAA919
5998,6009,MEDICATION,3_BAA919
6033,6045,MEDICATION,1_BBA592
6050,6057,DURATION,1_BBA592
6063,6074,MEDICATION,2_ACA133
6079,6086,DURATION,2_ACA133
6406,6409,REASON,1_ABC756
6457,6461,MEDICATION,1_ABC756
6462,6468,DOSE,1_ABC756
6470,6472,MODE,1_ABC756
6473,6475,FREQUENCY,1_ABC756
6731,6740,MEDICATION,1_BCA828
6721,6730,MODE,1_BCA828
6717,6720,DOSE,1_BCA828
6752,6767,REASON,1_BCA828
6829,6838,MEDICATION,2_BAA497
6839,6846,MODE,2_BAA497
7149,7160,MEDICATION,1_CBB808
7209,7218,REASON,1_CBB808
7254,7273,MEDICATION,1_ABB936
7274,7281,DOSE,1_ABB936
7282,7284,MODE,1_ABB936
7285,7290,FREQUENCY,1_ABB936
7295,7312,MEDICATION,2_BCB667
7313,7319,DOSE,2_BCB667
7320,7322,MODE,2_BCB667
7323,7330,FREQUENCY,2_BCB667
7331,7334,REASON,2_BCB667
7339,7367,MEDICATION,3_ABA115
7368,7374,DOSE,3_ABA115
7378,7381,FREQUENCY,3_ABA115
7375,7377,MODE,3_ABA115
7386,7403,REASON,3_ABA115
7434,7453,MEDICATION,1_ABC091
7454,7461,DOSE,1_ABC091
7465,7470,FREQUENCY,1_ABC091
7462,7464,MODE,1_ABC091
7475,7486,MEDICATION,2_CAB092
7528,7539,DOSE,2_CAB092
7494,7496,MODE,2_CAB092
7497,7500,FREQUENCY,2_CAB092
7505,7510,REASON,2_CAB092
7607,7627,MEDICATION,1_AAB772
7628,7634,DOSE,1_AAB772
7635,7637,MODE,1_AAB772
7638,7642,FREQUENCY,1_AAB772
7644,7649,DURATION,1_AAB772
7673,7684,MEDICATION,2_CBB993
7685,7691,DOSE,2_CBB993
7704,7712,MODE,2_CBB993
7713,7727,FREQUENCY,2_CBB993
7760,7772,MEDICATION,1_CAB462
7773,7779,DOSE,1_CAB462
7783,7787,FREQUENCY,1_CAB462
7780,7782,MODE,1_CAB462
7798,7805,DURATION,1_CAB462
7889,7906,MEDICATION,2_CCB588
7907,7913,DOSE,2_CCB588
7917,7920,FREQUENCY,2_CCB588
7914,7916,MODE,2_CCB588
7921,7928,DURATION,2_CCB588
7933,7961,MEDICATION,1_AAC858
7962,7968,DOSE,1_AAC858
7969,7975,FREQUENCY,1_AAC858
7980,7997,REASON,1_AAC858
8002,8013,MEDICATION,2_BBB141
8014,8020,DOSE,2_BBB141
8021,8027,FREQUENCY,2_BBB141
8028,8037,REASON,2_BBB141
8765,8777,MEDICATION,1_CCB059
8779,8797,DURATION,1_CCB059
8854,8865,MEDICATION,2_CCC038
8866,8886,DURATION,2_CCC038
8918,8929,MEDICATION,1_BAC689
8930,8939,FREQUENCY,1_BAC689
